Age,Education Score,Technical Questions Answered,Coding Test Score,Behavioural Questions Answered,Eye Contact Score,Confidence Score,Speech Speed (WPM),Filler Words Used,Interviewer Rating,Time Management Score,Round Score,Duration,Network Stability,Final Interview Performance Score
28,8,9,68,2,6.7564500505991365,4.1884098835694195,131,16,2.174511377054658,8.593795395885643,3.6930880387095453,59,9.689037711405591,5.077874474519934
21,3,4,32,4,7.0878372610455305,9.541640766833595,104,19,6.088779708469682,3.9243051496597716,4.877724478440436,48,9.242329133716694,9.238919926433217
29,5,4,50,0,2.1852409462483466,9.660791826890058,134,19,4.980270488676032,7.185660063242658,3.8097269540774916,35,5.525879680590264,9.436178796895302
31,6,5,77,6,3.1076600213393712,6.588177311959372,125,22,8.174899653208865,9.654542263415491,7.526000439399845,37,8.155992542740522,11.524150169300043
42,6,6,11,4,8.080753016389933,9.357942583133946,111,15,7.518092928507543,7.5721900092208125,8.166705970736189,20,2.2217126778991094,8.045274990997022
36,4,7,19,7,9.736895858273046,7.84768910063046,134,13,7.213651497199647,5.4088342904597,8.49643653086795,27,9.79694365783611,9.778430151735037
27,3,7,52,7,3.3640807833878656,5.921736768776135,84,29,4.064903519319072,6.676457000427363,9.87191424627167,37,9.679179106323879,9.491883582984721
30,4,1,87,8,3.4441188827593585,2.6227714188050033,115,10,8.24467357359329,7.657146079867974,8.121558632470151,23,2.4735606209125387,9.140621068029441
43,1,8,42,6,5.256074195298144,5.1273814916245595,128,6,1.4715216603537509,6.510481891244852,6.412456636197071,31,3.6948081232279595,7.312164377674334
23,4,6,97,0,9.85456281569894,6.047870170263558,137,15,2.436624112889505,1.1500823214085525,4.052982685526054,16,1.9013949775609023,8.560080888591902
38,1,3,88,2,3.4206305124382395,8.775654226615092,118,12,4.020609456801205,2.7529614791850325,5.901359038396745,33,3.4454583900836173,6.156171396643864
44,1,3,49,7,4.6627471867083745,5.332000388820984,159,26,1.6912669696235314,8.294213954939195,1.3696135551136488,33,8.34360210473686,7.725517984455149
33,6,7,28,2,9.023320140611562,9.07907205410161,140,14,3.1149484978122244,3.453855825812362,7.703425679769218,21,4.404840464487336,11.48657675940455
27,5,3,56,7,1.026289293592258,7.06914081121122,88,23,8.471358846981264,7.584059076050205,5.013599905828916,56,1.7955727043208254,7.514325469032717
24,4,5,38,0,1.357893684897126,2.2329915674830425,85,15,9.534263840110714,4.3490819371752885,1.1802090675896886,56,4.080029723010141,8.694752844551509
33,3,4,94,4,6.436645093640973,9.954832323925837,114,26,3.7414212019677144,5.696958953421489,1.5625624735936974,34,9.83245000817152,8.442695127805735
40,1,2,55,3,9.166421482415624,5.745093946785214,118,20,3.3806422358995443,1.6117596983746334,4.48719817439581,23,6.667152357332826,7.008002856791073
21,6,9,42,4,3.149709943617349,4.52672466768171,101,22,3.519033870217842,2.6310300494473857,6.2507936711659156,31,4.7454485176554195,9.696626490332939
28,2,1,49,7,5.226775972126381,6.932023880225739,120,23,3.4994717861575944,9.61477267167311,5.1778355405691405,41,2.49884662147543,5.861195504959176
34,8,8,22,9,5.0541877149203644,1.9800398258293517,84,8,1.323371639673757,9.011242481022226,6.572838855629394,16,9.875591175553254,5.699406546326597
36,5,9,43,3,5.256742114859591,6.72884782078019,121,2,9.342247116979973,6.870475998091452,5.322648329122202,50,8.387641083368159,7.1282214114958515
34,7,8,37,3,6.602677261567707,5.484124004493457,155,18,2.9232832741329555,5.136801376471636,6.95533460933212,33,3.5332957220582744,5.296409549265526
32,2,0,83,2,5.2276938669161535,4.660066629987249,159,19,4.780036666732645,7.0818516360570145,2.972134582037208,31,1.6306182614907052,3.6202593983794364
39,8,9,22,6,5.02721327190212,9.577180190610093,146,4,1.0871819446687097,6.567492601845451,2.0155886846525926,19,1.5096300163980223,8.569104401990721
43,2,2,44,2,5.268595783881345,5.702857450588479,109,9,8.721595818235514,6.116970300441508,6.367905591630939,53,2.0834033455498044,9.93963025876204
35,4,7,51,2,6.317806971439373,2.9720573152294456,136,16,7.580416100094255,1.5325936467718764,5.362205652426767,32,6.226917252529795,7.662294558608864
22,1,5,79,9,5.833067395162225,5.130671314395688,152,14,9.520804316563328,6.695223495953562,1.2418088864044177,21,9.358870790849432,12.552603794973846
22,5,4,49,4,8.687223978854538,9.274486641154054,108,22,8.034539312767592,7.9202804011405155,4.424336969437323,31,5.470690852053861,9.163423204837812
43,9,4,7,4,1.4454716814429995,2.584859241975352,116,24,3.8233586084685873,9.94673489181018,1.9551302694189594,53,8.586509342105774,4.680439115873213
42,1,5,84,5,8.499853643257111,2.925613348194132,92,7,3.230860228555813,1.0997069733487872,5.782211485774257,50,5.01297957873827,9.128937330456674
39,9,6,0,7,8.595321513505517,1.1172661098137537,111,14,7.279446767979636,7.57156107979609,4.561999116943877,54,7.377251911910427,2.0351639798794148
42,8,0,7,9,3.5641721937786475,1.1277104445619046,125,20,4.277014975094495,6.146103843423824,6.5183671999271615,59,7.586854635578508,5.435497978969875
42,6,8,28,5,5.165667595142656,8.464524642626614,102,29,6.095935141773549,4.90646958472861,8.250419968932144,18,2.5656733531300477,7.265212619845363
37,7,2,95,0,4.94684639683692,7.589103461586602,124,13,1.056317239238232,2.148131571142338,3.697018154573417,52,4.250944530782306,5.153183631438156
40,3,3,4,7,2.9665885091871727,4.195369508067625,96,19,1.5569713151242772,4.681766337713886,9.658918937485247,39,6.735719408842215,2.5501902847007094
30,1,9,85,7,4.5711716237768485,7.284800415048155,145,27,5.81831147063486,4.1893946468752175,5.8207105052881705,19,1.6362694736592958,7.265742578053198
26,5,0,46,8,1.3994899495376898,4.556853336789732,85,6,6.094644818033486,3.7254690008086797,6.5646171887930915,44,4.253861689866609,5.045084300725998
35,2,9,33,8,3.50039865503561,9.576071163980448,97,20,7.763076500134092,7.577916609899869,7.126051359031633,26,5.8131951965307325,10.66399103498211
42,5,2,64,1,8.350139579056464,9.703474132834314,101,22,2.1876878766156556,7.306529691558374,7.0005837687183075,18,9.966020437401749,7.774554721083335
31,8,1,54,1,3.561060715866078,4.53514398228409,112,11,5.618647753811009,6.301180818828204,5.598736687405559,38,5.270802063601966,7.126986036306574
25,9,1,89,2,8.36386001873423,8.687997157067812,109,16,2.7500287998851976,9.44798331964035,4.858878620032152,43,8.344510814028911,8.79921640447484
21,2,0,42,0,5.784395181439878,7.957801375277196,111,16,1.8387650760642522,4.14868945762769,1.484037677596401,23,4.88860556559956,3.6155557142088237
28,3,7,73,3,8.91876409625044,3.789999434546104,121,9,4.694462146544991,3.194217439391616,1.1987726077106178,18,8.16751650357738,8.99774281968574
41,3,2,29,3,6.173015988379737,3.0883584601099536,157,29,2.470029832801515,6.9031298178855955,4.221650750794882,38,6.358733214580976,2.6574061760957948
32,1,2,81,8,1.2670140075826584,5.124111853535505,89,28,2.9960378037308675,2.7893265484366268,4.002948015703234,28,8.979358973521585,4.260786882160895
32,8,5,16,8,7.078781867923803,8.032139565529656,115,18,3.8579912188255157,3.8350945646508214,4.489256393551061,19,4.698482971150989,5.615886561960307
25,6,7,25,8,1.403682112212118,9.641510062558709,113,13,3.3344956066887663,3.0214219606739636,2.24531380799371,32,6.43873977839331,9.74570193500238
27,8,8,7,9,5.055373170848206,7.872211619799153,152,10,1.7883216766535175,1.622382109466511,7.643514434831593,56,6.670168125569447,10.009117777795863
24,9,8,46,6,9.364840250258027,8.696862865165329,107,1,1.8092462037373207,8.447488674721061,8.71267973298615,33,4.7564464762042595,10.621791454307706
26,5,3,75,1,2.4868354540406514,6.427578755534649,90,17,2.7392447371075135,3.2908648862949503,9.448431718366315,26,2.2988083931873335,10.060050588892292
33,3,4,90,9,4.508851176473897,8.518670477579132,157,6,1.4550326916358505,5.257247530087186,5.431260731676632,32,1.84203466221102,10.559276557845385
40,5,1,71,4,7.568742779636306,8.059787722030759,118,11,6.638113177092344,1.3898374592888074,7.307791292128858,31,1.150043955396698,13.314808034814876
35,5,8,88,3,8.940327004853629,4.392869877336521,126,25,3.585940448580118,7.294055196273788,8.699960110922852,44,8.86180837820693,13.105246723775526
23,5,7,45,7,7.038487042682571,5.96791271908649,98,1,3.5177137099216393,3.975049020756617,4.764619999841374,38,3.128274210148251,5.434369007890485
43,3,2,67,1,3.323559287720523,8.242778097907253,94,26,3.9879846481398866,7.70263055046289,3.784715153833999,25,2.9035607435359125,7.493369831665849
28,4,8,32,5,7.071470676245945,1.4145106077096075,107,19,6.965166467887495,4.7116275442107955,9.430521002681411,49,7.62431860383459,7.340427215267559
40,9,2,0,4,3.67054876993681,8.272713541202469,103,17,8.835704933351415,2.7618004576506214,5.641088959693658,37,3.8801450177865258,5.88494328152679
36,9,8,18,1,7.465863068368617,2.600993116441211,151,5,7.831782393000745,5.618575740538323,5.475284979317902,31,5.554402231706529,8.093428275272297
33,2,1,30,9,9.586298148265366,5.632152554092951,88,23,7.547763072025854,2.174541036736958,2.605744869071462,15,2.4625995876771065,8.099630947148519
38,8,9,79,0,7.4925410599565945,8.274478956003438,126,9,5.359520670407643,4.964852438856953,1.9733951311602107,29,9.637711493157724,9.204508220175663
30,8,8,13,7,8.765924526211712,3.2843897034102536,112,19,7.244250012706706,3.8557492967843787,8.578961762351604,46,8.664232600155136,7.406399158652967
39,7,7,52,1,1.0189345885829506,3.212266953755377,141,14,5.974861312302249,9.207636257796699,6.527198585687662,23,8.774106606685029,9.364707228642587
37,8,8,47,6,7.4581491225843495,4.624879586160267,98,4,2.94625475367876,1.5483584954864795,3.9324212561750382,29,4.660963737148046,8.62685688334337
44,3,4,68,8,8.466288011787253,9.051785178198712,146,19,2.8772953096694565,7.2461567269516785,2.725625956512398,42,7.8612509233645556,10.816991975018388
39,6,1,89,8,1.3650286379021328,1.003985032934871,153,2,3.667528061877551,2.644760493886923,5.999475521526683,38,2.2948853985080215,7.500603397863513
43,1,7,61,7,8.844379545594077,9.112447869777414,119,4,9.197224038728319,3.8714056689901586,6.2552736033502185,49,1.0775710233260225,13.85118995128719
25,7,5,91,9,3.3102480547904127,2.38426322177447,126,29,5.926733563417533,4.739626567558593,2.8629424112055233,36,1.1797563932022532,6.8985681364120355
41,1,7,65,8,6.987628917802497,9.91077738460734,144,24,7.605148393016825,9.172135804374768,8.662651731023265,41,6.279415636641044,10.764614465529595
43,9,4,63,1,8.20319391121066,9.593622937346213,108,7,4.119028838348928,3.1832043946644264,1.7583792954026598,33,5.098554147231467,8.940680590532645
29,1,9,69,5,6.963980617534199,5.45207670632155,129,7,4.669441935987027,1.821779222902032,4.204837766497795,59,5.662138140176678,7.547126006791621
32,1,1,62,3,1.8305631286593151,5.614482230313653,92,7,2.1300902077352624,3.868206435914712,7.123459723862699,26,1.0671682637549746,4.6090036272695905
41,7,5,72,3,6.366893669743315,5.333944062482688,80,11,2.5416546203950334,1.9420837348198001,3.467083274372806,34,4.804179576916831,8.529757971024933
21,2,4,32,4,5.946252910499292,6.7189928109357036,113,23,8.44620899343531,2.1573683736449727,8.449076753031447,15,7.462613450807748,8.298470564280828
21,5,4,40,2,9.102891412668443,1.8164953201143792,127,22,6.2635476851999385,6.1646553817752405,7.658810439403632,35,4.984243317706923,7.673387660696552
35,8,0,88,0,4.638157566797883,1.2935615350740985,156,7,4.03779219295437,1.54811739789544,8.101205600933207,59,7.58997285681,5.315979058013439
22,8,1,47,7,3.889729873783451,1.5193263557430896,127,10,8.225660880959914,1.2783779325420943,2.0719588228904464,15,3.097170679571513,7.7002396984957215
42,3,7,12,4,7.7486568799281965,4.999288143173629,128,13,3.218679150741847,7.42972691323448,2.264924151959886,24,8.318278040335528,4.36838896947399
36,7,2,72,2,4.71407793475057,3.4799314529753507,143,7,9.784294287401835,4.2548238535694,3.5782636397012526,46,6.295881164081071,10.891362042547051
28,3,9,76,9,6.814865575045567,6.598356061338944,140,28,4.103358469715528,2.1283781431048596,5.66269448677805,53,2.896867894869156,12.683828995842944
33,6,2,30,6,6.818050811121463,9.931980604373011,108,29,4.0357985873610485,3.282514937737374,7.732144690294621,36,3.1304842826844963,7.892368351874074
41,6,7,74,6,8.99235157924106,4.476908557688193,118,23,3.8072071498303472,6.778778566171591,8.52877801684813,32,6.652274181125834,11.037579137715868
21,3,7,67,0,6.388231620871876,6.16457128694062,105,27,2.0990036433185915,3.479829104267661,7.3390178436146245,46,8.46945633891199,6.792795731272534
36,7,1,97,8,5.519382489657882,4.74043506316602,96,9,2.000234325988112,5.450690126083671,9.357371933775745,41,4.740650038262396,10.585350168301192
27,3,7,3,1,2.249841937568653,8.625445009496733,150,6,6.83294531080711,2.0952577605400506,7.6486915865433724,42,3.32470386214833,7.14663130615365
25,8,0,18,4,2.041638460108348,9.120127631160143,92,27,8.876062401022423,6.292842738449023,3.7564109830415324,32,8.803104462195403,4.79077096259631
42,4,5,69,4,2.3888940875477145,8.89620050984734,148,16,8.114684592445062,3.8446991545893767,3.3857315590471533,53,7.023414625757514,11.097066176084212
43,1,7,97,7,2.5466363319438505,9.769350148113318,105,3,2.26996834619216,6.642715910758449,7.265732052709809,43,5.032769385547689,9.602862628524226
23,4,2,81,7,6.740893833972705,1.2476726662637376,128,28,5.910239096128598,8.275553940736206,2.7358351182065284,32,5.391101757513717,12.540744724865652
32,7,7,12,6,7.668831252471207,8.558345459309779,146,12,1.9503239137897599,6.504817774509932,1.834433297292429,58,2.8383082114275675,6.046340011005289
36,4,0,22,6,5.769923706337768,7.765949557351839,86,3,1.407651792517697,3.661728063355186,5.790005873705745,22,6.641223670583596,6.909913665744402
39,6,8,82,5,8.46115959290942,3.058249684603283,137,4,6.907472734462905,3.3016933139347033,8.394774128010598,45,4.228682594885997,11.001753519405899
25,9,8,74,5,9.921369040602698,9.606880840487747,128,25,5.816371003123153,3.9467886286010323,1.9124185822287718,48,9.960806590069144,8.783522709384043
42,1,4,0,8,8.380113662074205,2.333601354069509,132,21,1.7382131669032377,2.481584619128544,8.127021914161563,21,5.32165163735699,0.0
34,5,9,87,5,7.253941363083633,7.115949344205175,144,3,1.314453217653896,2.630546657650181,8.304148039163934,50,5.372970455706518,11.883988136779738
25,7,3,53,1,5.79243429493432,3.0240119513432124,141,17,9.907807720684012,8.11621991710151,5.340466000733892,32,6.092666086696047,11.148251956712121
35,1,5,70,1,5.039677645072374,4.882425838966672,96,5,1.270191989341647,4.462593188567005,1.5157927900943813,52,9.250804028068721,5.457164897513181
37,4,6,88,4,1.759531424900881,7.47243907250112,122,23,5.000754277451437,4.923956625135272,2.571308661224678,23,8.207362898737752,6.354601536101818
34,6,4,84,3,4.594318735552219,6.06992177829742,104,23,5.54157122146926,6.3464451901013,7.366836476457391,23,5.060170628180573,8.2967114307889
40,2,9,14,1,9.191211731039209,4.847516481953005,82,22,2.055521330204005,6.306881456363929,7.406001504918545,22,7.468293393755164,2.9213505592939586
25,5,8,64,2,8.272203669158976,3.937045878387885,158,21,2.5215560059574464,1.6063918436973315,9.085197476508988,49,6.276119489026855,5.866325173091056
32,1,2,75,6,2.944462285105185,8.556936901379114,108,1,4.166245057693173,8.48386707703899,6.244175318991245,32,5.43130343831124,11.04877272145209
36,6,6,70,7,5.199470062274942,2.294329152833323,111,22,7.855082885922964,2.595938979015455,2.1169663094239963,19,2.7308419550591547,9.249352811641
36,6,9,14,5,8.350508823026901,4.8709258887682,105,10,5.5637418165424,7.50764472444702,2.092734149544749,28,5.1754263710940185,5.862810257786075
41,4,9,20,4,1.6064609930697027,9.13381814597628,95,27,6.741116870976654,7.954038893153499,7.4901912162114135,42,3.2123672832031716,9.024239864012905
27,8,4,18,0,4.486533271017934,8.612645954139708,104,13,9.866570995816073,7.434095806821823,2.6540619859711105,44,9.233579348664891,9.362820201821718
24,4,6,59,7,8.666571131865528,4.6084758622574205,133,29,7.912048917818887,6.210798818987307,3.955469496549448,18,4.018661321467123,8.839904466902082
21,8,1,92,2,4.635080777531114,7.867975272411774,107,4,4.909253483270959,1.1314809739799458,5.384908062297225,53,9.570376130800351,10.063435094621147
25,8,3,88,5,1.6985318025829677,8.408447476379735,152,5,5.017977296168938,4.2433794312685365,1.2228838981853607,34,5.797497610852401,11.490582107793742
43,5,1,32,2,5.882809316790263,8.999986816032667,135,9,6.568948693369045,6.4435548642632305,3.2393712431793866,39,6.683899408085443,8.51806271580324
30,4,6,48,6,8.755682454264658,5.900551921443052,144,7,6.9882868757701395,4.487061663302848,4.671006476565521,42,5.88646400040395,9.972276746098505
42,2,1,95,6,6.312569886578437,2.8401479744924063,159,13,5.506398332530042,8.771319054215319,3.516726866438856,26,2.1644255527003082,12.051032950468175
25,3,0,34,8,3.036511973928086,3.297781688535385,120,23,6.803751005334819,3.779220478146538,2.2273329472080925,16,4.382390971071469,7.329847732117723
24,3,8,43,4,4.458156581236432,3.6612520663744377,130,2,1.211792449726889,3.641813132127944,7.552110320165776,57,1.8923150104986153,5.577550224931266
22,4,0,89,7,5.0511102506373895,6.3442223272865395,150,11,4.866605775071597,3.3939792378339217,8.318328896511865,28,6.606586397650435,8.765681897880532
40,4,7,10,9,6.213397184384742,1.295286617157476,157,15,3.5104426846612906,3.9950278206471594,3.3173107852935235,36,5.0218677568039505,4.2479300771768855
30,5,1,98,9,7.834159231773517,6.724382219019715,108,27,2.1625700071879934,6.016644678827685,7.96977545145673,45,8.00186474413843,10.480000486214086
39,4,7,71,7,1.8898625587657185,4.2791881458540875,98,29,1.8959186152789762,7.363137648453317,4.469982079611825,37,2.9842343289943285,5.8856150257405755
21,8,2,77,0,9.006868297158096,3.6571762224067794,145,22,6.428729490532008,6.963111259649066,5.560172117686025,34,2.4810945258640142,6.869533314245034
44,6,5,73,4,1.1107873271446804,8.915469136553138,120,16,5.712404924373505,8.269460379833315,8.704009674038375,52,4.6569900786739105,11.836726219661438
25,6,2,65,2,4.330471012068298,5.14002156022719,124,0,3.2822570529673225,8.973225959476824,7.749583136221671,18,9.33926844896543,7.721220314596695
33,8,6,45,0,1.2467827897539188,1.855477409794235,94,22,5.23855052895263,8.34471138109016,8.246051661845598,29,7.3937963351117055,7.523806967737089
24,7,9,8,3,4.5367680281076215,8.440720912236223,82,9,5.430090836641675,1.1705086303691912,2.2316064992772113,38,4.7703126231362685,9.104049157842983
36,8,8,2,7,5.732313389859914,1.4287713169285594,90,24,2.755080823947542,7.623261581967899,1.6274748325035653,39,5.655449527788795,1.6505514055034491
44,2,1,84,2,5.605132479233606,7.54074301751377,132,22,6.868837556934856,2.8755961625649844,9.040642561791884,15,1.7579171005938852,9.066005059470031
36,9,4,25,9,2.4906551232543883,7.965155995935986,125,9,8.028274207474814,2.1963523843718438,4.490508426139849,21,9.861183067385017,11.229820074033245
